Sale_ID,Order_Date,Customer_ID,Product_ID,Channel_ID,Quantity_Sold,Discount_Percentage
497,2022-09-30,C0045,P00022,CH00002,5,7.41
498,2024-11-30,C0070,P00047,CH00003,2,16.26
499,2021-12-31,C0014,P00038,CH00001,1,10.04
500,2022-05-31,C0093,P00046,CH00003,10,4.51
501,2021-11-30,C0072,P00054,CH00001,5,13.73
502,2023-12-31,C0057,P00023,CH00003,4,7.23
503,2022-01-31,C0097,P00004,CH00002,10,2.21
504,2022-02-28,C0048,P00059,CH00001,7,12.84
505,2021-05-31,C0084,P00043,CH00003,9,24.92
506,2024-08-31,C0082,P00042,CH00003,9,11.63
507,2024-01-31,C0065,P00025,CH00002,4,11.61
508,2022-06-30,C0082,P00021,CH00002,7,23.77
509,2023-12-31,C0075,P00033,CH00003,10,11.21
510,2021-03-31,C0032,P00026,CH00003,2,11.03
511,2021-06-30,C0079,P00050,CH00002,5,4.12
512,2022-02-28,C0056,P00006,CH00001,4,14.31
513,2023-04-30,C0083,P00024,CH00003,9,2.76
514,2021-04-30,C0026,P00034,CH00001,3,28.45
515,2024-02-29,C0002,P00013,CH00002,2,4.57
516,2024-10-31,C0024,P00046,CH00001,9,27.76
517,2021-05-31,C0100,P00040,CH00003,8,23.32
518,2021-07-31,C0086,P00021,CH00003,10,6.65
519,2023-09-30,C0044,P00005,CH00003,10,23.77
520,2021-03-31,C0085,P00022,CH00002,1,2.96
521,2022-11-30,C0016,P00029,CH00003,10,28.29
522,2022-10-31,C0081,P00049,CH00003,10,1.4
523,2023-10-31,C0060,P00004,CH00002,4,6.89
524,2023-03-31,C0085,P00060,CH00002,5,26.69
525,2023-01-31,C0043,P00050,CH00001,8,1.86
526,2021-07-31,C0060,P00048,CH00002,7,2.73
527,2022-07-31,C0051,P00058,CH00002,8,29.17
528,2023-10-31,C0015,P00045,CH00002,6,22.47
529,2024-06-30,C0052,P00044,CH00003,9,2.01
530,2023-06-30,C0025,P00058,CH00002,10,6.36
531,2022-04-30,C0019,P00012,CH00003,7,9.77
532,2023-04-30,C0026,P00026,CH00002,8,8.33
533,2021-05-31,C0052,P00021,CH00001,4,1.15
534,2023-04-30,C0097,P00030,CH00003,1,16.4
535,2021-11-30,C0008,P00021,CH00003,7,6.57
536,2022-02-28,C0073,P00029,CH00003,5,6.94
537,2022-09-30,C0068,P00057,CH00002,6,3.15
538,2023-02-28,C0034,P00003,CH00001,8,7.1
539,2023-07-31,C0094,P00002,CH00003,10,24.89
540,2023-02-28,C0037,P00022,CH00003,8,9.04
541,2024-06-30,C0025,P00059,CH00002,4,22.25
542,2024-04-30,C0059,P00059,CH00003,4,28.53
543,2022-10-31,C0067,P00034,CH00003,6,6.79
544,2024-03-31,C0048,P00010,CH00002,5,3.48
545,2021-12-31,C0017,P00053,CH00003,9,18.86
546,2021-05-31,C0071,P00034,CH00002,8,9.27
547,2021-08-31,C0099,P00014,CH00001,9,10.38
548,2024-10-31,C0043,P00005,CH00002,9,26.82
549,2023-04-30,C0045,P00055,CH00003,10,25.81
550,2024-01-31,C0059,P00009,CH00003,5,3.45
551,2023-07-31,C0050,P00043,CH00002,9,11.5
552,2022-12-31,C0073,P00040,CH00002,7,4.37
553,2023-11-30,C0049,P00038,CH00003,1,8.48
554,2023-06-30,C0035,P00049,CH00001,3,14.0
555,2022-05-31,C0030,P00005,CH00002,3,7.91
556,2024-06-30,C0059,P00021,CH00003,2,10.29
557,2022-06-30,C0058,P00055,CH00003,5,17.71
558,2023-06-30,C0076,P00001,CH00001,6,2.2
559,2022-12-31,C0009,P00032,CH00002,7,13.19
560,2022-01-31,C0043,P00004,CH00001,1,21.99
561,2021-06-30,C0022,P00011,CH00002,5,1.99
562,2021-06-30,C0032,P00045,CH00002,9,19.01
563,2021-10-31,C0005,P00047,CH00003,6,4.35
564,2021-04-30,C0095,P00015,CH00003,1,6.93
565,2021-07-31,C0025,P00008,CH00001,3,17.48
566,2021-09-30,C0064,P00035,CH00001,5,1.3
567,2021-11-30,C0059,P00006,CH00003,6,15.33
568,2022-07-31,C0081,P00032,CH00002,10,17.98
569,2024-10-31,C0003,P00051,CH00003,5,9.73
570,2023-08-31,C0090,P00010,CH00003,1,3.25
571,2022-08-31,C0065,P00027,CH00003,8,15.44
572,2024-05-31,C0058,P00036,CH00002,4,28.5
573,2021-03-31,C0002,P00026,CH00003,2,18.16
574,2023-06-30,C0029,P00011,CH00003,2,3.37
575,2022-05-31,C0016,P00005,CH00003,8,6.37
576,2024-06-30,C0068,P00022,CH00001,1,2.74
577,2022-11-30,C0099,P00011,CH00003,1,27.93
578,2024-06-30,C0076,P00057,CH00003,8,7.81
579,2024-05-31,C0011,P00024,CH00003,10,15.01
580,2024-04-30,C0083,P00008,CH00003,5,18.96
581,2024-03-31,C0084,P00033,CH00002,7,12.12
582,2023-05-31,C0075,P00004,CH00001,9,8.07
583,2021-09-30,C0010,P00047,CH00002,10,18.5
584,2023-05-31,C0015,P00049,CH00001,1,12.68
585,2024-04-30,C0006,P00025,CH00001,7,15.84
586,2023-01-31,C0045,P00030,CH00002,2,11.52
587,2022-05-31,C0015,P00031,CH00003,7,15.73
588,2023-02-28,C0080,P00031,CH00002,10,19.12
589,2021-06-30,C0069,P00052,CH00001,8,25.19
590,2021-06-30,C0047,P00047,CH00003,4,21.67
591,2024-03-31,C0037,P00026,CH00002,6,15.75
592,2024-12-31,C0012,P00035,CH00003,8,5.58
593,2022-11-30,C0040,P00029,CH00001,10,24.17
594,2024-06-30,C0042,P00054,CH00003,7,10.05
595,2022-10-31,C0088,P00001,CH00001,3,3.41
596,2021-11-30,C0039,P00002,CH00001,5,5.81
597,2023-11-30,C0034,P00055,CH00003,9,4.68
598,2024-03-31,C0007,P00020,CH00002,2,22.61
599,2022-04-30,C0068,P00005,CH00002,9,3.22
600,2022-11-30,C0046,P00033,CH00002,7,7.9
601,2022-02-28,C0057,P00008,CH00002,8,6.14
602,2021-04-30,C0059,P00047,CH00001,2,21.93
603,2023-07-31,C0013,P00030,CH00002,1,29.12
604,2024-02-29,C0050,P00026,CH00003,5,17.77
605,2023-05-31,C0073,P00044,CH00001,5,18.97
606,2024-10-31,C0060,P00032,CH00001,7,17.93
607,2022-08-31,C0022,P00025,CH00002,9,7.29
608,2024-01-31,C0056,P00004,CH00002,5,24.49
609,2021-04-30,C0100,P00048,CH00001,4,22.2
610,2024-06-30,C0055,P00046,CH00001,5,24.43
611,2023-01-31,C0099,P00008,CH00003,4,27.16
612,2023-11-30,C0009,P00003,CH00001,8,15.92
613,2022-03-31,C0083,P00057,CH00002,6,6.07
614,2022-03-31,C0060,P00026,CH00001,9,29.97
615,2021-01-31,C0033,P00018,CH00003,4,5.12
616,2023-05-31,C0069,P00056,CH00002,2,6.77
617,2022-03-31,C0027,P00028,CH00001,8,21.49
618,2022-08-31,C0076,P00037,CH00003,6,26.15
619,2021-09-30,C0051,P00059,CH00001,7,14.84
620,2021-08-31,C0035,P00039,CH00003,6,0.01
621,2024-08-31,C0072,P00005,CH00003,5,15.46
622,2023-08-31,C0027,P00060,CH00003,2,27.73
623,2021-04-30,C0068,P00059,CH00003,1,29.78
624,2021-07-31,C0069,P00055,CH00003,3,26.02
625,2021-10-31,C0048,P00048,CH00001,7,10.85
626,2022-04-30,C0085,P00026,CH00002,4,9.28
627,2023-07-31,C0031,P00035,CH00002,8,21.89
628,2022-02-28,C0099,P00032,CH00001,2,16.94
629,2022-05-31,C0054,P00002,CH00002,4,12.62
630,2021-01-31,C0064,P00026,CH00001,1,7.14
631,2021-03-31,C0003,P00029,CH00003,6,20.92
632,2024-12-31,C0035,P00052,CH00002,1,4.83
633,2022-08-31,C0028,P00018,CH00003,4,17.28
634,2021-04-30,C0038,P00017,CH00003,3,18.19
635,2022-08-31,C0039,P00044,CH00001,4,15.39
636,2022-11-30,C0007,P00045,CH00003,2,16.79
637,2024-07-31,C0003,P00048,CH00002,3,19.72
638,2023-08-31,C0014,P00010,CH00003,6,10.6
639,2021-04-30,C0076,P00029,CH00003,5,20.2
640,2021-01-31,C0062,P00011,CH00001,2,28.2
641,2022-04-30,C0017,P00034,CH00001,1,25.81
642,2021-06-30,C0012,P00020,CH00002,4,10.44
643,2023-04-30,C0046,P00034,CH00003,8,9.87
644,2023-12-31,C0076,P00046,CH00001,4,3.21
645,2023-08-31,C0023,P00052,CH00003,5,29.0
646,2023-06-30,C0019,P00037,CH00002,7,7.9
647,2021-11-30,C0073,P00020,CH00001,3,27.48
648,2022-04-30,C0068,P00026,CH00003,2,27.06
649,2021-02-28,C0005,P00027,CH00002,10,13.66
650,2024-11-30,C0023,P00056,CH00001,7,3.38
651,2024-06-30,C0097,P00027,CH00003,10,29.09
652,2021-08-31,C0022,P00037,CH00002,10,25.35
653,2021-06-30,C0047,P00006,CH00001,6,23.09
654,2022-02-28,C0007,P00009,CH00002,6,8.91
655,2023-12-31,C0087,P00060,CH00003,7,0.42
656,2024-12-31,C0020,P00056,CH00003,2,17.26
657,2022-10-31,C0063,P00005,CH00002,5,11.22
658,2024-08-31,C0085,P00036,CH00001,6,28.08
659,2024-04-30,C0028,P00002,CH00002,10,25.45
660,2022-03-31,C0065,P00005,CH00003,2,14.69
661,2022-09-30,C0075,P00048,CH00002,7,18.71
662,2021-01-31,C0012,P00042,CH00003,6,29.18
663,2021-05-31,C0071,P00006,CH00002,2,21.44
664,2021-10-31,C0024,P00001,CH00001,7,26.65
665,2023-04-30,C0061,P00032,CH00001,8,20.32
666,2022-02-28,C0023,P00051,CH00001,4,17.54
667,2024-02-29,C0049,P00005,CH00003,7,15.28
668,2023-11-30,C0094,P00009,CH00003,10,22.91
669,2021-10-31,C0082,P00008,CH00001,3,16.41
670,2021-01-31,C0073,P00013,CH00002,6,10.4
671,2024-02-29,C0060,P00021,CH00002,2,17.9
672,2023-02-28,C0032,P00002,CH00003,9,18.61
673,2024-06-30,C0004,P00046,CH00003,9,21.26
674,2021-06-30,C0092,P00052,CH00002,6,9.97
675,2022-05-31,C0089,P00029,CH00003,8,11.08
676,2022-05-31,C0097,P00006,CH00002,10,23.92
677,2023-02-28,C0037,P00004,CH00003,4,5.07
678,2024-11-30,C0018,P00032,CH00002,5,14.8
679,2022-02-28,C0013,P00029,CH00002,8,1.6
680,2023-05-31,C0092,P00018,CH00002,2,28.78
681,2021-03-31,C0027,P00039,CH00001,9,27.38
682,2021-09-30,C0009,P00020,CH00003,1,28.31
683,2023-10-31,C0058,P00033,CH00002,5,14.09
684,2022-02-28,C0020,P00022,CH00003,1,25.93
685,2023-01-31,C0007,P00054,CH00003,10,7.99
686,2022-06-30,C0045,P00011,CH00001,9,9.22
687,2021-06-30,C0078,P00005,CH00002,9,24.86
688,2023-08-31,C0083,P00057,CH00003,5,28.06
689,2022-09-30,C0070,P00033,CH00003,2,19.57
690,2023-12-31,C0096,P00045,CH00001,5,26.36
691,2023-05-31,C0090,P00014,CH00003,5,4.73
692,2024-10-31,C0078,P00029,CH00002,5,13.73
693,2023-07-31,C0057,P00058,CH00003,10,12.04
694,2023-01-31,C0048,P00040,CH00001,9,28.02
695,2021-12-31,C0023,P00025,CH00002,5,4.77
696,2021-01-31,C0096,P00022,CH00003,6,16.86
697,2023-08-31,C0100,P00018,CH00001,4,3.92
698,2022-08-31,C0074,P00033,CH00001,7,22.79
699,2021-08-31,C0091,P00016,CH00001,7,21.27
700,2021-09-30,C0057,P00003,CH00001,6,14.08
701,2022-03-31,C0054,P00043,CH00002,10,12.45
702,2021-02-28,C0097,P00058,CH00003,9,6.96
703,2024-03-31,C0041,P00017,CH00002,4,18.09
704,2024-01-31,C0067,P00060,CH00002,4,9.25
705,2021-11-30,C0074,P00016,CH00002,6,0.96
706,2022-02-28,C0068,P00005,CH00001,7,17.7
707,2021-05-31,C0052,P00026,CH00003,4,7.35
708,2023-09-30,C0092,P00028,CH00002,8,28.3
709,2023-04-30,C0012,P00037,CH00002,9,1.21
710,2022-03-31,C0055,P00020,CH00001,5,9.0
711,2022-11-30,C0017,P00026,CH00003,2,2.4
712,2023-09-30,C0050,P00035,CH00001,1,29.41
713,2021-01-31,C0092,P00004,CH00002,10,1.82
714,2023-02-28,C0014,P00028,CH00003,10,20.5
715,2023-05-31,C0007,P00031,CH00003,3,26.2
716,2023-11-30,C0071,P00046,CH00001,8,19.2
717,2022-12-31,C0005,P00018,CH00003,7,15.84
718,2021-06-30,C0047,P00007,CH00002,4,6.23
719,2024-07-31,C0077,P00054,CH00003,10,28.6
720,2022-12-31,C0033,P00034,CH00003,8,10.75
721,2021-04-30,C0094,P00056,CH00002,5,19.44
722,2021-12-31,C0049,P00014,CH00002,10,6.76
723,2022-10-31,C0009,P00024,CH00003,3,6.39
724,2021-04-30,C0088,P00024,CH00001,4,1.08
725,2021-03-31,C0013,P00005,CH00002,4,6.4
726,2023-08-31,C0027,P00027,CH00002,2,16.71
727,2021-11-30,C0043,P00026,CH00002,1,9.72
728,2024-06-30,C0010,P00041,CH00002,10,11.78
729,2021-10-31,C0028,P00044,CH00001,4,20.01
730,2024-04-30,C0032,P00026,CH00002,7,7.33
731,2021-08-31,C0100,P00020,CH00003,7,24.68
732,2022-09-30,C0081,P00043,CH00002,2,11.81
733,2022-10-31,C0019,P00028,CH00003,8,18.72
734,2023-08-31,C0013,P00031,CH00001,9,6.5
735,2023-04-30,C0040,P00030,CH00003,6,14.67
736,2022-11-30,C0002,P00028,CH00001,6,25.45
737,2022-12-31,C0047,P00045,CH00001,5,18.35
738,2024-08-31,C0047,P00007,CH00002,7,10.54
739,2022-11-30,C0001,P00023,CH00001,3,14.42
740,2022-01-31,C0029,P00011,CH00002,9,20.01
741,2021-02-28,C0034,P00008,CH00001,9,3.2
742,2024-11-30,C0011,P00034,CH00003,3,16.83
743,2024-01-31,C0003,P00013,CH00003,7,9.81
744,2023-04-30,C0011,P00059,CH00001,1,12.88
745,2023-12-31,C0079,P00052,CH00003,6,27.38
746,2024-11-30,C0066,P00019,CH00003,3,17.16
747,2022-09-30,C0023,P00044,CH00002,10,4.15
748,2021-08-31,C0002,P00028,CH00002,7,8.61
749,2024-09-30,C0019,P00018,CH00002,8,14.32
750,2022-10-31,C0018,P00023,CH00003,4,2.93
751,2023-01-31,C0031,P00059,CH00001,5,3.83
752,2021-05-31,C0012,P00051,CH00003,8,23.06
753,2022-02-28,C0038,P00008,CH00003,3,20.23
754,2023-02-28,C0008,P00027,CH00002,6,11.45
755,2021-11-30,C0081,P00047,CH00002,7,16.0
756,2021-11-30,C0030,P00025,CH00001,10,5.49
757,2023-04-30,C0033,P00048,CH00003,1,9.94
758,2022-09-30,C0005,P00034,CH00003,7,7.71
759,2024-12-31,C0042,P00040,CH00002,2,7.92
760,2021-09-30,C0005,P00012,CH00002,7,19.83
761,2024-04-30,C0076,P00017,CH00002,6,19.55
762,2022-06-30,C0100,P00060,CH00002,2,16.93
763,2024-05-31,C0024,P00026,CH00001,6,17.65
764,2022-12-31,C0096,P00016,CH00001,6,22.64
765,2024-03-31,C0079,P00018,CH00001,7,2.88
766,2024-06-30,C0074,P00031,CH00001,3,26.47
767,2024-05-31,C0016,P00050,CH00002,4,19.29
768,2022-09-30,C0087,P00025,CH00001,4,11.83
769,2021-02-28,C0055,P00010,CH00003,3,9.28
770,2022-03-31,C0059,P00032,CH00001,3,3.95
771,2021-11-30,C0050,P00039,CH00001,4,15.49
772,2021-02-28,C0020,P00013,CH00003,8,4.37
773,2022-10-31,C0088,P00046,CH00002,7,22.14
774,2022-06-30,C0039,P00041,CH00001,6,16.83
775,2022-03-31,C0081,P00048,CH00001,6,27.59
776,2021-01-31,C0051,P00015,CH00003,6,1.59
777,2022-05-31,C0099,P00015,CH00003,6,3.37
778,2022-06-30,C0037,P00051,CH00001,6,27.38
779,2023-08-31,C0029,P00046,CH00003,6,8.34
780,2024-02-29,C0005,P00039,CH00001,4,28.38
781,2022-06-30,C0046,P00055,CH00003,5,11.74
782,2022-12-31,C0048,P00027,CH00001,1,13.17
783,2022-03-31,C0084,P00006,CH00002,9,0.41
784,2024-11-30,C0074,P00021,CH00003,2,7.65
785,2022-02-28,C0074,P00057,CH00001,6,17.35
786,2023-04-30,C0007,P00010,CH00003,5,5.7
787,2022-11-30,C0064,P00041,CH00002,8,2.19
788,2022-10-31,C0044,P00015,CH00001,9,21.75
789,2022-12-31,C0007,P00058,CH00003,5,23.29
790,2023-10-31,C0085,P00028,CH00003,5,11.34
791,2021-01-31,C0021,P00032,CH00001,7,11.9
792,2022-02-28,C0065,P00022,CH00002,9,19.37
793,2023-04-30,C0013,P00005,CH00003,6,6.11
794,2024-08-31,C0044,P00028,CH00003,2,26.82
795,2021-11-30,C0029,P00044,CH00003,5,0.77
796,2024-05-31,C0028,P00005,CH00001,8,1.98
797,2024-10-31,C0040,P00005,CH00002,6,14.31
798,2022-06-30,C0007,P00056,CH00002,9,7.09
799,2021-03-31,C0054,P00035,CH00002,8,28.84
800,2024-08-31,C0055,P00012,CH00001,6,26.89
801,2022-08-31,C0098,P00051,CH00001,7,18.57
802,2023-06-30,C0027,P00003,CH00001,4,24.63
803,2022-01-31,C0009,P00018,CH00002,6,21.61
804,2021-06-30,C0037,P00011,CH00003,10,0.57
805,2023-09-30,C0059,P00005,CH00003,8,16.97
806,2023-02-28,C0066,P00015,CH00002,9,9.55
807,2022-09-30,C0040,P00003,CH00001,3,22.14
808,2023-04-30,C0060,P00027,CH00001,10,8.56
809,2021-03-31,C0042,P00056,CH00001,4,27.04
810,2022-06-30,C0092,P00017,CH00001,3,15.68
811,2024-07-31,C0023,P00032,CH00003,4,27.28
812,2024-06-30,C0067,P00011,CH00003,4,28.02
813,2023-03-31,C0072,P00016,CH00002,3,19.4
814,2022-05-31,C0029,P00024,CH00002,4,4.36
815,2024-12-31,C0082,P00057,CH00003,7,7.96
816,2024-02-29,C0041,P00022,CH00001,10,8.41
817,2021-05-31,C0060,P00024,CH00003,4,2.77
818,2024-05-31,C0012,P00024,CH00001,6,1.01
819,2021-03-31,C0068,P00026,CH00002,8,11.5
820,2022-09-30,C0025,P00011,CH00001,7,1.33
821,2021-08-31,C0026,P00046,CH00002,5,4.0
822,2022-10-31,C0044,P00034,CH00003,3,10.99
823,2023-04-30,C0034,P00033,CH00002,1,1.08
824,2024-02-29,C0082,P00019,CH00003,10,3.49
825,2022-11-30,C0027,P00057,CH00003,2,12.05
826,2022-03-31,C0087,P00011,CH00003,3,18.7
827,2022-03-31,C0070,P00007,CH00001,3,5.27
828,2023-06-30,C0057,P00019,CH00002,2,20.57
829,2022-08-31,C0061,P00001,CH00001,5,29.26
830,2021-04-30,C0084,P00027,CH00002,6,15.93
831,2021-02-28,C0049,P00056,CH00001,8,9.37
832,2021-12-31,C0073,P00060,CH00002,7,25.8
833,2021-02-28,C0005,P00042,CH00002,6,6.68
834,2023-02-28,C0036,P00017,CH00003,3,20.6
835,2023-04-30,C0035,P00016,CH00003,3,16.18
836,2024-07-31,C0058,P00042,CH00002,6,21.47
837,2024-02-29,C0026,P00026,CH00001,4,10.21
838,2022-08-31,C0060,P00019,CH00003,9,4.89
839,2022-05-31,C0026,P00029,CH00001,3,9.55
840,2021-06-30,C0059,P00013,CH00003,4,13.6
841,2024-12-31,C0060,P00015,CH00003,9,0.46
842,2022-09-30,C0045,P00004,CH00003,5,11.92
843,2021-11-30,C0048,P00009,CH00003,6,2.79
844,2024-07-31,C0025,P00018,CH00001,3,4.83
845,2022-12-31,C0060,P00058,CH00002,8,24.54
846,2022-07-31,C0040,P00056,CH00003,9,26.06
847,2023-06-30,C0034,P00041,CH00002,3,26.47
848,2023-09-30,C0089,P00002,CH00003,5,28.72
849,2021-11-30,C0060,P00047,CH00003,8,22.81
850,2021-04-30,C0082,P00048,CH00001,7,9.14
851,2021-07-31,C0002,P00012,CH00001,2,25.29
852,2023-02-28,C0014,P00042,CH00001,8,11.85
853,2024-05-31,C0009,P00039,CH00002,6,6.46
854,2021-02-28,C0078,P00001,CH00001,5,8.81
855,2024-10-31,C0026,P00026,CH00001,3,3.89
856,2023-01-31,C0028,P00015,CH00002,8,19.51
857,2022-10-31,C0048,P00023,CH00001,9,2.63
858,2021-06-30,C0016,P00023,CH00001,6,2.21
859,2022-09-30,C0058,P00007,CH00001,9,26.71
860,2022-08-31,C0085,P00045,CH00001,5,10.78
861,2023-11-30,C0078,P00025,CH00002,9,22.94
862,2022-12-31,C0054,P00009,CH00003,2,10.1
863,2021-09-30,C0063,P00009,CH00002,8,0.94
864,2021-08-31,C0047,P00057,CH00003,6,24.51
865,2023-04-30,C0017,P00034,CH00001,1,15.28
866,2023-07-31,C0080,P00030,CH00002,2,12.67
867,2024-02-29,C0075,P00040,CH00002,8,9.72
868,2021-02-28,C0023,P00019,CH00001,4,7.26
869,2024-09-30,C0056,P00043,CH00002,3,16.3
870,2021-01-31,C0028,P00027,CH00003,9,23.8
871,2023-07-31,C0048,P00056,CH00003,6,17.02
872,2024-06-30,C0066,P00060,CH00002,7,1.56
873,2021-05-31,C0071,P00036,CH00002,2,14.54
874,2023-01-31,C0024,P00004,CH00003,4,28.99
875,2022-08-31,C0086,P00006,CH00002,5,2.7
876,2024-01-31,C0033,P00047,CH00001,5,24.23
877,2021-06-30,C0084,P00022,CH00003,4,6.72
878,2022-06-30,C0045,P00046,CH00001,9,21.42
879,2022-01-31,C0085,P00028,CH00003,7,2.83
880,2021-10-31,C0075,P00022,CH00001,7,6.27
881,2022-12-31,C0011,P00056,CH00003,10,14.38
882,2022-04-30,C0016,P00045,CH00001,2,16.53
883,2022-03-31,C0088,P00008,CH00002,4,28.85
884,2021-02-28,C0096,P00005,CH00001,1,16.25
885,2024-12-31,C0038,P00022,CH00002,10,29.43
886,2024-02-29,C0100,P00010,CH00002,3,28.4
887,2024-09-30,C0020,P00021,CH00002,2,2.0
888,2021-03-31,C0034,P00039,CH00003,9,16.74
889,2023-01-31,C0060,P00015,CH00002,5,29.11
890,2024-04-30,C0029,P00042,CH00001,4,0.28
891,2024-10-31,C0095,P00023,CH00001,4,28.21
892,2022-05-31,C0094,P00015,CH00001,8,5.77
893,2021-08-31,C0058,P00059,CH00002,3,15.19
894,2021-02-28,C0057,P00009,CH00003,6,21.63
895,2023-11-30,C0066,P00002,CH00001,4,25.3
896,2021-11-30,C0007,P00054,CH00003,10,4.55
897,2022-07-31,C0039,P00004,CH00001,3,11.84
898,2024-02-29,C0022,P00007,CH00001,7,18.27
899,2023-11-30,C0032,P00043,CH00002,9,25.99
900,2023-05-31,C0030,P00018,CH00003,6,28.29
901,2023-01-31,C0082,P00041,CH00001,7,9.51
902,2024-03-31,C0078,P00055,CH00003,10,20.62
903,2023-06-30,C0084,P00014,CH00003,2,21.18
904,2024-11-30,C0016,P00036,CH00002,2,22.87
905,2024-11-30,C0033,P00004,CH00003,1,11.98
906,2021-12-31,C0081,P00049,CH00002,6,26.67
907,2023-12-31,C0100,P00026,CH00001,7,26.73
908,2021-01-31,C0043,P00053,CH00003,6,15.5
909,2024-04-30,C0039,P00048,CH00003,8,29.61
910,2022-12-31,C0061,P00014,CH00002,2,20.11
911,2022-01-31,C0061,P00057,CH00002,8,4.98
912,2024-06-30,C0069,P00028,CH00002,5,4.84
913,2021-09-30,C0049,P00004,CH00003,8,0.79
914,2021-08-31,C0070,P00033,CH00001,5,25.82
915,2024-03-31,C0017,P00007,CH00001,5,17.52
916,2023-06-30,C0001,P00036,CH00002,9,9.36
917,2021-05-31,C0071,P00009,CH00003,6,3.56
918,2024-03-31,C0013,P00031,CH00002,9,28.48
919,2023-12-31,C0042,P00014,CH00003,8,16.8
920,2024-11-30,C0071,P00047,CH00001,1,19.62
921,2024-03-31,C0016,P00028,CH00001,2,18.79
922,2023-03-31,C0081,P00057,CH00003,10,0.76
923,2021-01-31,C0045,P00059,CH00001,5,0.96
924,2024-07-31,C0047,P00016,CH00003,5,14.49
925,2023-05-31,C0039,P00041,CH00003,5,4.95
926,2021-10-31,C0087,P00023,CH00001,7,26.23
927,2022-06-30,C0043,P00010,CH00003,9,7.88
928,2023-09-30,C0092,P00024,CH00001,7,10.74
929,2023-02-28,C0073,P00036,CH00001,3,23.04
930,2024-04-30,C0005,P00009,CH00001,3,12.7
931,2024-06-30,C0010,P00002,CH00002,7,16.8
932,2022-12-31,C0039,P00013,CH00003,9,7.21
933,2022-07-31,C0005,P00011,CH00003,10,1.29
934,2024-06-30,C0029,P00057,CH00002,1,22.49
935,2024-10-31,C0035,P00001,CH00003,7,23.28
936,2021-04-30,C0006,P00016,CH00003,5,0.72
937,2021-06-30,C0036,P00029,CH00003,9,28.3
938,2022-06-30,C0081,P00002,CH00003,4,18.12
939,2024-08-31,C0044,P00007,CH00003,3,29.72
940,2024-05-31,C0018,P00048,CH00003,5,4.15
941,2024-08-31,C0033,P00010,CH00002,2,6.47
942,2023-02-28,C0001,P00030,CH00001,6,2.14
943,2024-12-31,C0061,P00005,CH00003,2,23.11
944,2021-03-31,C0014,P00002,CH00001,3,27.34
945,2023-08-31,C0093,P00026,CH00001,2,5.81
946,2021-09-30,C0040,P00002,CH00001,7,14.36
947,2022-02-28,C0017,P00010,CH00002,6,8.37
948,2024-08-31,C0037,P00004,CH00003,3,28.83
949,2022-12-31,C0045,P00011,CH00002,6,4.17
950,2023-01-31,C0031,P00037,CH00001,3,7.73
951,2021-12-31,C0036,P00001,CH00001,9,24.03
952,2022-11-30,C0026,P00033,CH00002,4,18.28
953,2021-09-30,C0086,P00009,CH00002,7,11.89
954,2021-10-31,C0009,P00014,CH00001,9,14.25
955,2024-04-30,C0001,P00015,CH00001,4,13.16
956,2023-07-31,C0056,P00049,CH00002,4,24.98
957,2024-05-31,C0044,P00002,CH00001,6,29.85
958,2023-11-30,C0006,P00041,CH00003,9,19.68
959,2023-10-31,C0092,P00060,CH00002,9,29.81
960,2024-05-31,C0060,P00051,CH00003,8,24.07
961,2024-07-31,C0034,P00029,CH00001,2,22.77
962,2024-04-30,C0049,P00023,CH00003,10,26.3
963,2023-07-31,C0041,P00050,CH00002,2,1.58
964,2021-03-31,C0040,P00035,CH00003,6,16.85
965,2023-04-30,C0030,P00019,CH00001,2,3.75
966,2023-12-31,C0073,P00023,CH00002,8,28.53
967,2024-11-30,C0093,P00050,CH00003,4,3.47
968,2021-05-31,C0014,P00005,CH00002,9,23.9
969,2024-08-31,C0062,P00032,CH00003,7,14.33
970,2024-09-30,C0098,P00041,CH00003,4,10.53
971,2023-06-30,C0029,P00044,CH00002,2,11.27
972,2021-10-31,C0001,P00047,CH00003,8,2.68
973,2022-01-31,C0098,P00007,CH00003,6,0.12
974,2024-03-31,C0023,P00027,CH00001,1,13.9
975,2024-05-31,C0013,P00008,CH00001,3,25.01
976,2021-09-30,C0030,P00058,CH00003,8,6.33
977,2023-12-31,C0086,P00024,CH00003,2,26.45
978,2024-09-30,C0093,P00051,CH00001,6,9.64
979,2021-09-30,C0094,P00044,CH00002,8,25.79
980,2021-07-31,C0040,P00026,CH00002,3,23.15
981,2021-01-31,C0079,P00027,CH00002,5,5.98
982,2021-05-31,C0071,P00045,CH00001,9,23.57
983,2023-06-30,C0004,P00032,CH00003,3,10.43
984,2023-09-30,C0010,P00030,CH00001,5,4.99
985,2022-12-31,C0027,P00022,CH00001,9,16.25
986,2023-02-28,C0078,P00019,CH00001,9,9.55
987,2021-12-31,C0097,P00029,CH00002,2,16.39
988,2022-05-31,C0041,P00048,CH00001,8,7.66
989,2023-04-30,C0047,P00021,CH00003,1,25.29
990,2024-01-31,C0054,P00043,CH00001,8,19.79
991,2021-09-30,C0085,P00013,CH00002,9,20.61
992,2024-10-31,C0059,P00025,CH00003,9,4.83
993,2023-11-30,C0065,P00002,CH00003,2,22.41
994,2024-05-31,C0044,P00021,CH00003,2,22.8
